table_name,column_name,column_id,code_type,comments
IP_ASSEMBLY_RESULT_HISTORY,PRODUCT_AMT,36,PRODUCT AMT,제품금액
IP_ASSEMBLY_RESULT_HISTORY,BARCODE,37,BARCODE,바코드
IP_ASSEMBLY_RESULT_HISTORY,MOLD_CODE,38,MOLD CODE,부자재코드
IP_ASSEMBLY_RESULT_HISTORY,MOLD_VERSION,39,MOLD VERSION,부자재버젼
IP_ASSEMBLY_RESULT_HISTORY,MOLD_SET_SERIAL,40,MOLD SET SERIAL,부자재시리얼
IP_ASSEMBLY_RESULT_HISTORY,ST_VALUE,41,ST VALUE,표준작업시간
IP_ASSEMBLY_RESULT_HISTORY,WORKSTAGE_ISSUE_YN,42,WORKSTAGE ISSUE YN,
IP_LABEL_MASTER,COMPANY_CODE,1,COMPANY CODE,회사코드
IP_LABEL_MASTER,YEAR_NUMBER,2,YEAR NUMBER,년차
IP_LABEL_MASTER,WEEK_NUMBER,3,WEEK NUMBER,주차
IP_LABEL_MASTER,DAY_NUMBER,4,DAY NUMBER,일수
IP_LABEL_MASTER,SERIAL_BASE34,5,SERIAL BASE34,Serial Base34
IP_LABEL_MASTER,CONFIG_CODE,6,CONFIG CODE,배치코드
IP_LABEL_MASTER,LABEL_DATE,7,LABEL DATE,라벨일기
IP_LABEL_MASTER,ENTER_DATE,8,ENTER DATE,등록일자
IP_LABEL_MASTER,ENTER_BY,9,ENTER BY,등록자
IP_LABEL_MASTER,LAST_MODIFY_DATE,10,LAST MODIFY DATE,최종수정일자
IP_LABEL_MASTER,LAST_MODIFY_BY,11,LAST MODIFY BY,최종수정자
IP_LABEL_MASTER,ORGANIZATION_ID,12,ORGANIZATION ID,조직ID
IP_LABEL_MASTER,SERIAL_BASE10,13,SERIAL BASE10,Serial Base10
IP_LABEL_MASTER,LABEL_TEXT,14,LABEL TEXT,라벨문자
IP_LABEL_MASTER,ITEM_CODE,15,ITEM CODE,품목코드
IP_LABEL_MASTER,LOT_QTY,16,LOT QTY,롯트수량
IP_LABEL_MASTER,CUSTOMER_CODE,17,CUSTOMER CODE,고객코드
IP_LABEL_MASTER,DELIVERY_DATE,18,DELIVERY DATE,납기일자
IP_LABEL_MASTER,PRODUCT_DATE,19,PRODUCT DATE,제조일자
IP_LABEL_MASTER,CHARGER,20,CHARGER,담당자
IP_LABEL_MASTER,COMMENTS,21,COMMENTS,설명
IP_LABEL_MASTER,MFS,22,MFS,제조번호
IP_LABEL_MASTER,RECEIPT_SCAN_YN,23,RECEIPT SCAN YN,
IP_LABEL_MASTER,RECEIPT_SCAN_DATE,24,RECEIPT SCAN DATE,
IP_LABEL_MASTER,SHIPPING_SCAN_YN,25,SHIPPING SCAN YN,
IP_LABEL_MASTER,SHIPPING_SCAN_DATE,26,SHIPPING SCAN DATE,
IP_LABEL_MASTER,INVENTORY_CHECK_SCAN_YN,27,INVENTORY CHECK SCAN YN,
IP_LABEL_MASTER,INVENTORY_CHECK_SCAN_DATE,28,INVENTORY CHECK SCAN DATE,
IP_LABEL_MASTER,LOCATION_CODE,29,LOCATION CODE,로케이션(위치)
IP_LINE_DAILY_OPERATION,PLAN_DATE,1,PLAN DATE,계획일자
IP_LINE_DAILY_OPERATION,LINE_OPERATION_SEQUENCE,2,LINE OPERATION SEQUENCE,
IP_LINE_DAILY_OPERATION,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_LINE_DAILY_OPERATION,LINE_CODE,4,LINE CODE,라인명
IP_LINE_DAILY_OPERATION,LINE_STATUS_CODE,5,LINE STATUS CODE,라인상태
IP_LINE_DAILY_OPERATION,SHIFT_CODE,6,SHIFT CODE,교대조
IP_LINE_DAILY_OPERATION,START_TIME,7,START TIME,시작시간
IP_LINE_DAILY_OPERATION,END_TIME,8,END TIME,종료시간
IP_LINE_DAILY_OPERATION,TOTAL_OPERATION_TIME,9,TOTAL OPERATION TIME,총운행시간
IP_LINE_DAILY_OPERATION,ACTION_CLOSE_YN,10,ACTION CLOSE YN,처리종료여부
IP_LINE_DAILY_OPERATION,OPERATION_BY,11,OPERATION BY,작업자
IP_LINE_DAILY_OPERATION,REPAIR_BY,12,REPAIR BY,수리자
IP_LINE_DAILY_OPERATION,ENTER_BY,13,ENTER BY,등록자
IP_LINE_DAILY_OPERATION,ENTER_DATE,14,ENTER DATE,등록일자
IP_LINE_DAILY_OPERATION,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
IP_LINE_DAILY_OPERATION,LAST_MODIFY_DATE,16,LAST MODIFY DATE,최종수정일자
IP_LINE_DAILY_OPERATION,ACTION_DATE,17,ACTION DATE,발생일자
IP_LINE_IDLE_TIME,LINE_CODE,1,LINE CODE,라인명
IP_LINE_IDLE_TIME,WORKSTAGE_CODE,2,WORKSTAGE CODE,공정명
IP_LINE_IDLE_TIME,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_LINE_IDLE_TIME,IDLE_TIME1,4,IDLE TIME1,8(20)
IP_LINE_IDLE_TIME,IDLE_TIME2,5,IDLE TIME2,9(21)
IP_LINE_IDLE_TIME,IDLE_TIME3,6,IDLE TIME3,10(22)
IP_LINE_IDLE_TIME,IDLE_TIME4,7,IDLE TIME4,11(23)
IP_LINE_IDLE_TIME,IDLE_TIME5,8,IDLE TIME5,12(24)
IP_LINE_IDLE_TIME,IDLE_TIME6,9,IDLE TIME6,13(01)
IP_LINE_IDLE_TIME,IDLE_TIME7,10,IDLE TIME7,14(02)
IP_LINE_IDLE_TIME,IDLE_TIME8,11,IDLE TIME8,15(03)
IP_LINE_IDLE_TIME,ENTER_DATE,12,ENTER DATE,등록일자
IP_LINE_IDLE_TIME,ENTER_BY,13,ENTER BY,등록자
IP_LINE_IDLE_TIME,LAST_MODIFY_DATE,14,LAST MODIFY DATE,최종수정일자
IP_LINE_IDLE_TIME,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
IP_LINE_IDLE_TIME,IDLE_TIME9,16,IDLE TIME9,16(04)
IP_LINE_IDLE_TIME,IDLE_TIME10,17,IDLE TIME10,17(05)
IP_LINE_IDLE_TIME,IDLE_TIME11,18,IDLE TIME11,18(06)
IP_LINE_IDLE_TIME,IDLE_TIME12,19,IDLE TIME12,19(07)
IP_LINE_IDLE_TIME,SHIFT_CODE,20,SHIFT CODE,교대조
IP_LINE_IDLE_TIME,STD_WORK_START,21,STD WORK START,작업시작
IP_LINE_IDLE_TIME,STD_WORK_END,22,STD WORK END,작업종료
IP_LINE_IDLE_TIME,STD_WORK_TIME,23,STD WORK TIME,작업시간
IP_LINE_IDLE_TIME,DIRECT_WORKER_QTY,24,DIRECT WORKER QTY,직접인원
IP_LINE_IDLE_TIME,INDIRECT_WORKER_QTY,25,INDIRECT WORKER QTY,간접인원
IP_LINE_IDLE_TIME,WORKER_TOTAL,26,WORKER TOTAL,총인원
IP_LINE_IDLE_TIME,IDLE_TIME_SUM,27,IDLE TIME SUM,총무작업시간
IP_LINE_IDLE_TIME,CAPACITY,28,CAPACITY,용량
IP_LINE_IDLE_TIME,MACHINE_CODE,29,MACHINE CODE,설비코드
IP_MACHINE_DAILY_OPERATION,PLAN_DATE,1,PLAN DATE,계획일자
IP_MACHINE_DAILY_OPERATION,MACHINE_OPERATION_SEQUENCE,2,MACHINE OPERATION SEQUENCE,설비운행항번
IP_MACHINE_DAILY_OPERATION,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_MACHINE_DAILY_OPERATION,MACHINE_CODE,4,MACHINE CODE,설비코드
IP_MACHINE_DAILY_OPERATION,MACHINE_STATUS,5,MACHINE STATUS,설비상태
IP_MACHINE_DAILY_OPERATION,SHIFT_CODE,6,SHIFT CODE,교대조
IP_MACHINE_DAILY_OPERATION,START_TIME,7,START TIME,시작시간
IP_MACHINE_DAILY_OPERATION,END_TIME,8,END TIME,종료시간
IP_MACHINE_DAILY_OPERATION,TOTAL_OPERATION_TIME,9,TOTAL OPERATION TIME,총운행시간
IP_MACHINE_DAILY_OPERATION,ACTION_CLOSE_YN,10,ACTION CLOSE YN,처리종료여부
IP_MACHINE_DAILY_OPERATION,OPERATION_BY,11,OPERATION BY,작업자
IP_MACHINE_DAILY_OPERATION,REPAIR_BY,12,REPAIR BY,수리자
IP_MACHINE_DAILY_OPERATION,ENTER_BY,13,ENTER BY,등록자
IP_MACHINE_DAILY_OPERATION,ENTER_DATE,14,ENTER DATE,등록일자
IP_MACHINE_DAILY_OPERATION,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
IP_MACHINE_DAILY_OPERATION,LAST_MODIFY_DATE,16,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_2D_BARCODE,RUN_NO,1,RUN NO,Run No
IP_PRODUCT_2D_BARCODE,RUN_DATE,2,RUN DATE,롯트 계획일자
IP_PRODUCT_2D_BARCODE,ITEM_CODE,3,ITEM CODE,품목코드
IP_PRODUCT_2D_BARCODE,SERIAL_NO,4,SERIAL NO,PID번호
IP_PRODUCT_2D_BARCODE,LABEL_TEXT,5,LABEL TEXT,라벨문자
IP_PRODUCT_2D_BARCODE,LINE_CODE,6,LINE CODE,라인명
IP_PRODUCT_2D_BARCODE,WORKSTAGE_CODE,7,WORKSTAGE CODE,공정명
IP_PRODUCT_2D_BARCODE,MACHINE_CODE,8,MACHINE CODE,설비코드
IP_PRODUCT_2D_BARCODE,ARRAY_TYPE,9,ARRAY TYPE,에레이타입
IP_PRODUCT_2D_BARCODE,ORGANIZATION_ID,10,ORGANIZATION ID,조직ID
IP_PRODUCT_2D_BARCODE,ENTER_DATE,11,ENTER DATE,등록일자
IP_PRODUCT_2D_BARCODE,ENTER_BY,12,ENTER BY,등록자
IP_PRODUCT_2D_BARCODE,LAST_MODIFY_DATE,13,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_2D_BARCODE,LAST_MODIFY_BY,14,LAST MODIFY BY,최종수정자
IP_PRODUCT_2D_BARCODE,MAGAZINE_NO,15,MAGAZINE NO,매거진번호
IP_PRODUCT_2D_BARCODE,BOX_NO,16,BOX NO,Box No
IP_PRODUCT_2D_BARCODE,PALLETE_NO,17,PALLETE NO,팔레트번호
IP_PRODUCT_2D_BARCODE,CARRIER_BARCODE,18,CARRIER BARCODE,캐리어바코드
IP_PRODUCT_2D_BARCODE,QC_SCAN_YN,19,QC SCAN YN,스캔유무
IP_PRODUCT_2D_BARCODE,LOT_NO,20,LOT NO,Lot No
IP_PRODUCT_2D_BARCODE,QC_SCAN_DATE,21,QC SCAN DATE,QC스캔일자
IP_PRODUCT_2D_BARCODE,MODEL_NAME,22,MODEL NAME,모델명
IP_PRODUCT_2D_BARCODE,LOT_QTY,23,LOT QTY,롯트수량
IP_PRODUCT_2D_BARCODE,BARCODE_STATUS,24,BARCODE STATUS,바코드상태
IP_PRODUCT_2D_BARCODE,MAPPING_LABEL,25,MAPPING LABEL,제품매핑라벨
IP_PRODUCT_2D_BARCODE,WORK_ORDER_NO,26,WORK ORDER NO,작업지시번호
IP_PRODUCT_2D_BARCODE,CARRIER_SIZE,27,CARRIER SIZE,연배열수
IP_PRODUCT_2D_BARCODE,CUSTOMER_MODEL_NAME,28,CUSTOMER MODEL NAME,LG모델
IP_PRODUCT_2D_BARCODE,EC_NO,29,EC NO,시방번호
IP_PRODUCT_2D_BARCODE,PART_NO,30,PART NO,고객사품번
IP_PRODUCT_2D_BARCODE,MODEL_SUFFIX,31,MODEL SUFFIX,모델서픽스
IP_PRODUCT_2D_BARCODE,MAGAZINE_DATE,32,MAGAZINE DATE,
IP_PRODUCT_2D_BARCODE,COMMENTS,33,COMMENTS,설명
IP_PRODUCT_2D_BARCODE,ACTUAL_DATE,34,ACTUAL DATE,실적일자
IP_PRODUCT_2D_BARCODE,SHIFT_CODE,35,SHIFT CODE,교대조
IP_PRODUCT_2D_BARCODE,C_WORKSTAGE_CODE,36,C WORKSTAGE CODE,실적공정코드
IP_PRODUCT_2D_BARCODE,IS_LAST,37,IS LAST,
IP_PRODUCT_2D_BARCODE,WORKTIME_ZONE,38,WORKTIME ZONE,
IP_PRODUCT_2D_BARCODE,ACTUAL_LINE_CODE,39,ACTUAL LINE CODE,조립라인코드
IP_PRODUCT_2D_BARCODE,MASK_LOT_NO,40,MASK LOT NO,마스크롯트번호
IP_PRODUCT_2D_BARCODE,SQUEEZE_LOT_NO,41,SQUEEZE LOT NO,
IP_PRODUCT_2D_BARCODE,SOLDER_LOT_NO,42,SOLDER LOT NO,솔더롯트번호
IP_PRODUCT_2D_BARCODE,MAPPING_MODEL_NAME,43,MAPPING MODEL NAME,납품 모델명
IP_PRODUCT_2D_BARCODE,SHIPPING_DEFICIT,44,SHIPPING DEFICIT,납품증감
IP_PRODUCT_2D_BARCODE,RECEIPT_DATE,45,RECEIPT DATE,입고일자
IP_PRODUCT_2D_BARCODE,SHIPPING_DATE,46,SHIPPING DATE,남품일자
IP_PRODUCT_2D_BARCODE,POWER_CHECK_YN,47,POWER CHECK YN,전원체크여부
IP_PRODUCT_2D_BARCODE,IS_PROGRESS,48,IS PROGRESS,
IP_PRODUCT_2D_BARCODE,BCR_CODE,49,BCR CODE,
IP_PRODUCT_2D_BARCODE,LONGTERM_YN,50,LONGTERM YN,장기재고여부
IP_PRODUCT_BOX_YYYYMMDDNN,PRODUCT_YMD,1,PRODUCT YMD,생산일자
IP_PRODUCT_BOX_YYYYMMDDNN,MODEL_NAME,2,MODEL NAME,모델명
IP_PRODUCT_BOX_YYYYMMDDNN,RUN_NO,3,RUN NO,롯트번호
IP_PRODUCT_BOX_YYYYMMDDNN,PRODUCT_SEQ,4,PRODUCT SEQ,생산순서
IP_PRODUCT_BOX_YYYYMMDDNN,ORGANIZATION_ID,5,ORGANIZATION ID,조직ID
IP_PRODUCT_BOX_YYYYMMDDNN,ENTER_DATE,6,ENTER DATE,등록일자
IP_PRODUCT_BOX_YYYYMMDDNN,ENTER_BY,7,ENTER BY,등록자
IP_PRODUCT_BOX_YYYYMMDDNN,LAST_MODIFY_DATE,8,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_BOX_YYYYMMDDNN,LAST_MODIFY_BY,9,LAST MODIFY BY,최종수정자
IP_PRODUCT_CARRIER_BARCODE,SERIAL_NO,1,SERIAL NO,PID번호
IP_PRODUCT_CARRIER_BARCODE,LABEL_TEXT,2,LABEL TEXT,라벨문자
IP_PRODUCT_CARRIER_BARCODE,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_PRODUCT_CARRIER_BARCODE,ENTER_DATE,4,ENTER DATE,등록일자
IP_PRODUCT_CARRIER_BARCODE,ENTER_BY,5,ENTER BY,등록자
IP_PRODUCT_CARRIER_BARCODE,LAST_MODIFY_DATE,6,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_CARRIER_BARCODE,LAST_MODIFY_BY,7,LAST MODIFY BY,최종수정자
IP_PRODUCT_COMPANY_CALENDAR,PLAN_DATE,1,PLAN DATE,계획일자
IP_PRODUCT_COMPANY_CALENDAR,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
IP_PRODUCT_COMPANY_CALENDAR,HOLIDAY_YN,3,HOLIDAY YN,휴일유무
IP_PRODUCT_COMPANY_CALENDAR,CALENDAR_COMMENT,4,CALENDAR COMMENT,월력설명
IP_PRODUCT_COMPANY_CALENDAR,ENTER_BY,5,ENTER BY,등록자
IP_PRODUCT_COMPANY_CALENDAR,ENTER_DATE,6,ENTER DATE,등록일자
IP_PRODUCT_COMPANY_CALENDAR,LAST_MODIFY_BY,7,LAST MODIFY BY,최종수정자
IP_PRODUCT_COMPANY_CALENDAR,LAST_MODIFY_DATE,8,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DAILY_LINE_CAPACITY,PLAN_DATE,1,PLAN DATE,계획일자
IP_PRODUCT_DAILY_LINE_CAPACITY,LINE_CODE,2,LINE CODE,라인명
IP_PRODUCT_DAILY_LINE_CAPACITY,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_PRODUCT_DAILY_LINE_CAPACITY,TOTAL_WORK_TIME,4,TOTAL WORK TIME,총작업시간
IP_PRODUCT_DAILY_LINE_CAPACITY,TOTAL_IDLE_TIME,5,TOTAL IDLE TIME,총휴식시간
IP_PRODUCT_DAILY_LINE_CAPACITY,CAPACITY,6,CAPACITY,용량
IP_PRODUCT_DAILY_LINE_CAPACITY,WORK_CAPACITY,7,WORK CAPACITY,작업능력
IP_PRODUCT_DAILY_LINE_CAPACITY,RESERVED_CAPACITY,8,RESERVED CAPACITY,공수예약
IP_PRODUCT_DAILY_LINE_CAPACITY,HOLIDAY_YN,9,HOLIDAY YN,휴일유무
IP_PRODUCT_DAILY_LINE_CAPACITY,ENTER_BY,10,ENTER BY,등록자
IP_PRODUCT_DAILY_LINE_CAPACITY,ENTER_DATE,11,ENTER DATE,등록일자
IP_PRODUCT_DAILY_LINE_CAPACITY,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
IP_PRODUCT_DAILY_LINE_CAPACITY,LAST_MODIFY_DATE,13,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DAILY_LINE_CAPACITY,ATTENDANCE_TOTAL,14,ATTENDANCE TOTAL,총인원수
IP_PRODUCT_DAILY_MCN_CAPACITY,PLAN_DATE,1,PLAN DATE,계획일자
IP_PRODUCT_DAILY_MCN_CAPACITY,MACHINE_CODE,2,MACHINE CODE,설비코드
IP_PRODUCT_DAILY_MCN_CAPACITY,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_PRODUCT_DAILY_MCN_CAPACITY,TOTAL_WORK_TIME,4,TOTAL WORK TIME,총작업시간
IP_PRODUCT_DAILY_MCN_CAPACITY,TOTAL_IDLE_TIME,5,TOTAL IDLE TIME,총휴식시간
IP_PRODUCT_DAILY_MCN_CAPACITY,CAPACITY,6,CAPACITY,용량
IP_PRODUCT_DAILY_MCN_CAPACITY,WORK_CAPACITY,7,WORK CAPACITY,작업능력
IP_PRODUCT_DAILY_MCN_CAPACITY,RESERVED_CAPACITY,8,RESERVED CAPACITY,공수예약
IP_PRODUCT_DAILY_MCN_CAPACITY,HOLIDAY_YN,9,HOLIDAY YN,휴일유무
IP_PRODUCT_DAILY_MCN_CAPACITY,ENTER_BY,10,ENTER BY,등록자
IP_PRODUCT_DAILY_MCN_CAPACITY,ENTER_DATE,11,ENTER DATE,등록일자
IP_PRODUCT_DAILY_MCN_CAPACITY,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
IP_PRODUCT_DAILY_MCN_CAPACITY,LAST_MODIFY_DATE,13,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DAILY_RESULT,ORGANIZATION_ID,1,ORGANIZATION ID,조직ID
IP_PRODUCT_DAILY_RESULT,RECEIPT_DATE,2,RECEIPT DATE,입고일자
IP_PRODUCT_DAILY_RESULT,LINE_CODE,3,LINE CODE,라인명
IP_PRODUCT_DAILY_RESULT,WORKSTAGE_CODE,4,WORKSTAGE CODE,공정명
IP_PRODUCT_DAILY_RESULT,MODEL_NAME,5,MODEL NAME,모델명
IP_PRODUCT_DAILY_RESULT,PROD_QTY,6,PROD QTY,생산수량
IP_PRODUCT_DAILY_RESULT,ITEM_CODE,7,ITEM CODE,품목코드
IP_PRODUCT_DAILY_RESULT,PCB_ITEM,8,PCB ITEM,T/B
IP_PRODUCT_DAILY_RESULT,ENTER_DATE,9,ENTER DATE,등록일자
IP_PRODUCT_DAILY_RESULT,ENTER_BY,10,ENTER BY,등록자
IP_PRODUCT_DAILY_RESULT,LAST_MODIFY_DATE,11,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DAILY_RESULT,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
IP_PRODUCT_DAILY_WS_CAPACITY,PLAN_DATE,1,PLAN DATE,계획일자
IP_PRODUCT_DAILY_WS_CAPACITY,WORKSTAGE_CODE,2,WORKSTAGE CODE,공정명
IP_PRODUCT_DAILY_WS_CAPACITY,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
IP_PRODUCT_DAILY_WS_CAPACITY,TOTAL_WORK_TIME,4,TOTAL WORK TIME,총작업시간
IP_PRODUCT_DAILY_WS_CAPACITY,TOTAL_IDLE_TIME,5,TOTAL IDLE TIME,총휴식시간
IP_PRODUCT_DAILY_WS_CAPACITY,CAPACITY,6,CAPACITY,용량
IP_PRODUCT_DAILY_WS_CAPACITY,WORK_CAPACITY,7,WORK CAPACITY,작업능력
IP_PRODUCT_DAILY_WS_CAPACITY,RESERVED_CAPACITY,8,RESERVED CAPACITY,공수예약
IP_PRODUCT_DAILY_WS_CAPACITY,HOLIDAY_YN,9,HOLIDAY YN,휴일유무
IP_PRODUCT_DAILY_WS_CAPACITY,ENTER_BY,10,ENTER BY,등록자
IP_PRODUCT_DAILY_WS_CAPACITY,ENTER_DATE,11,ENTER DATE,등록일자
IP_PRODUCT_DAILY_WS_CAPACITY,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
IP_PRODUCT_DAILY_WS_CAPACITY,LAST_MODIFY_DATE,13,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DAILY_WS_CAPACITY,ATTENDANCE_TOTAL,14,ATTENDANCE TOTAL,총인원수
IP_PRODUCT_DEFECT,DEFECT_NO,1,DEFECT NO,
IP_PRODUCT_DEFECT,DEFECT_DATE,2,DEFECT DATE,불량일자
IP_PRODUCT_DEFECT,DEFECT_TYPE,3,DEFECT TYPE,
IP_PRODUCT_DEFECT,LINE_CODE,4,LINE CODE,라인명
IP_PRODUCT_DEFECT,WORKSTAGE_CODE,5,WORKSTAGE CODE,공정명
IP_PRODUCT_DEFECT,SOURCE_LINE_CODE,6,SOURCE LINE CODE,기준라인
IP_PRODUCT_DEFECT,SOURCE_WORKSTAGE_CODE,7,SOURCE WORKSTAGE CODE,
IP_PRODUCT_DEFECT,BARCODE_NO,8,BARCODE NO,바코드번호
IP_PRODUCT_DEFECT,RUN_NO,9,RUN NO,Run No
IP_PRODUCT_DEFECT,RUN_DATE,10,RUN DATE,롯트 계획일자
IP_PRODUCT_DEFECT,MODEL_NAME,11,MODEL NAME,모델명
IP_PRODUCT_DEFECT,ITEM_CODE,12,ITEM CODE,품목코드
IP_PRODUCT_DEFECT,DEFECT_QTY,13,DEFECT QTY,불량점수
IP_PRODUCT_DEFECT,REPAIR_QTY,14,REPAIR QTY,수리품수량
IP_PRODUCT_DEFECT,REMAIN_QTY,15,REMAIN QTY,잔량
IP_PRODUCT_DEFECT,DEFECT_REASON_1ST,16,DEFECT REASON 1ST,
IP_PRODUCT_DEFECT,DEFECT_REASON_2ND,17,DEFECT REASON 2ND,
IP_PRODUCT_DEFECT,DEFECT_REASON_3RD,18,DEFECT REASON 3RD,
IP_PRODUCT_DEFECT,DEFECT_CODE,19,DEFECT CODE,불량코드
IP_PRODUCT_DEFECT,RECEIPT_CHARGER,20,RECEIPT CHARGER,
IP_PRODUCT_DEFECT,PRODUCT_WEEK,21,PRODUCT WEEK,
IP_PRODUCT_DEFECT,PCB_PRODUCT_WEEK,22,PCB PRODUCT WEEK,
IP_PRODUCT_DEFECT,STATUS_FLAG,23,STATUS FLAG,
IP_PRODUCT_DEFECT,COMPLAIN_NO,24,COMPLAIN NO,
IP_PRODUCT_DEFECT,COMMENTS,25,COMMENTS,설명
IP_PRODUCT_DEFECT,ORGANIZATION_ID,26,ORGANIZATION ID,조직ID
IP_PRODUCT_DEFECT,ENTER_DATE,27,ENTER DATE,등록일자
IP_PRODUCT_DEFECT,ENTER_BY,28,ENTER BY,등록자
IP_PRODUCT_DEFECT,LAST_MODIFY_DATE,29,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DEFECT,LAST_MODIFY_BY,30,LAST MODIFY BY,최종수정자
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_YM,1,PLAN YM,수주기간
IP_PRODUCT_DELIVERY_MONTH_PLAN,MODEL_NAME,2,MODEL NAME,모델명
IP_PRODUCT_DELIVERY_MONTH_PLAN,MODEL_SUFFIX,3,MODEL SUFFIX,모델서픽스
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_1,4,PLAN 1,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_2,5,PLAN 2,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_3,6,PLAN 3,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_4,7,PLAN 4,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_5,8,PLAN 5,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_6,9,PLAN 6,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_7,10,PLAN 7,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_8,11,PLAN 8,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_9,12,PLAN 9,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_10,13,PLAN 10,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_11,14,PLAN 11,
IP_PRODUCT_DELIVERY_MONTH_PLAN,PLAN_12,15,PLAN 12,
IP_PRODUCT_DELIVERY_MONTH_PLAN,COMMENTS,16,COMMENTS,설명
IP_PRODUCT_DELIVERY_MONTH_PLAN,ORGANIZATION_ID,17,ORGANIZATION ID,조직ID
IP_PRODUCT_DELIVERY_MONTH_PLAN,ENTER_DATE,18,ENTER DATE,등록일자
IP_PRODUCT_DELIVERY_MONTH_PLAN,ENTER_BY,19,ENTER BY,등록자
IP_PRODUCT_DELIVERY_MONTH_PLAN,LAST_MODIFY_DATE,20,LAST MODIFY DATE,최종수정일자
IP_PRODUCT_DELIVERY_MONTH_PLAN,LAST_MODIFY_BY,21,LAST MODIFY BY,최종수정자
IP_PRODUCT_DELIVERY_MONTH_PLAN,WORKSTAGE_CODE,22,WORKSTAGE CODE,공정명
IP_PRODUCT_DELIVERY_PLAN,PLAN_DATE,1,PLAN DATE,계획일자
IP_PRODUCT_DELIVERY_PLAN,PLAN_SEQUENCE,2,PLAN SEQUENCE,계획항번
IP_PRODUCT_DELIVERY_PLAN,PLAN_PRIORITY,3,PLAN PRIORITY,순위
IP_PRODUCT_DELIVERY_PLAN,LINE_CODE,4,LINE CODE,라인명
IP_PRODUCT_DELIVERY_PLAN,MFS,5,MFS,제조번호
IP_PRODUCT_DELIVERY_PLAN,MODEL_NAME,6,MODEL NAME,모델명
IP_PRODUCT_DELIVERY_PLAN,MODEL_SUFFIX,7,MODEL SUFFIX,모델서픽스
IP_PRODUCT_DELIVERY_PLAN,ITEM_CODE,8,ITEM CODE,품목코드
IP_PRODUCT_DELIVERY_PLAN,WORK_ORDER_NO,9,WORK ORDER NO,작업지시번호
IP_PRODUCT_DELIVERY_PLAN,PLAN_QTY,10,PLAN QTY,계획수량
IP_PRODUCT_DELIVERY_PLAN,ACTUAL_QTY,11,ACTUAL QTY,실적수량
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME1,12,PLAN TIME1,1A
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME2,13,PLAN TIME2,1B
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME3,14,PLAN TIME3,1C
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME4,15,PLAN TIME4,1D
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME5,16,PLAN TIME5,1E
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME6,17,PLAN TIME6,2A
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME7,18,PLAN TIME7,2B
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME8,19,PLAN TIME8,2C
IP_PRODUCT_DELIVERY_PLAN,PLAN_TIME9,20,PLAN TIME9,2D
