BCD,Date,Model_P/N,Inch,Publish_Count,P/G,P/Line,SMT,Develop_Model,LOT_Number,BCR_Reading_Check
3850DGDAF7D6500,2017Y06M07D16H05m39s,6871L-3850D,49,500,A,D,D,N,6,N
3962BGDBF7D1001,2017Y06M07D20H34m00s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1002,2017Y06M07D20H34m00s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1003,2017Y06M07D20H34m00s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1004,2017Y06M07D20H34m00s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1005,2017Y06M07D20H34m00s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1006,2017Y06M07D20H34m01s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1007,2017Y06M07D20H34m01s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1008,2017Y06M07D20H34m01s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1009,2017Y06M07D20H34m01s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D1010,2017Y06M07D20H34m02s,6871L-3962B,32,10,B,D,D,N,1,N
3962BGDBF7D2001,2017Y06M07D20H34m10s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2002,2017Y06M07D20H34m10s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2003,2017Y06M07D20H34m10s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2004,2017Y06M07D20H34m10s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2005,2017Y06M07D20H34m11s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2006,2017Y06M07D20H34m11s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2007,2017Y06M07D20H34m11s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2008,2017Y06M07D20H34m11s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2009,2017Y06M07D20H34m11s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D2010,2017Y06M07D20H34m12s,6871L-3962B,32,10,B,D,D,N,2,N
3962BGDBF7D3001,2017Y06M07D20H34m26s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3002,2017Y06M07D20H34m26s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3003,2017Y06M07D20H34m26s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3004,2017Y06M07D20H34m27s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3005,2017Y06M07D20H34m27s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3006,2017Y06M07D20H34m27s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3007,2017Y06M07D20H34m27s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3008,2017Y06M07D20H34m28s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3009,2017Y06M07D20H34m28s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3010,2017Y06M07D20H34m28s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3011,2017Y06M07D20H34m28s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3012,2017Y06M07D20H34m28s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3013,2017Y06M07D20H34m29s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3014,2017Y06M07D20H34m29s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3015,2017Y06M07D20H34m29s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3016,2017Y06M07D20H34m29s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3017,2017Y06M07D20H34m30s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3018,2017Y06M07D20H34m30s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3019,2017Y06M07D20H34m30s,6871L-3962B,32,20,B,D,D,N,3,N
3962BGDBF7D3020,2017Y06M07D20H34m30s,6871L-3962B,32,20,B,D,D,N,3,N
5083AGFBF7D1001,2017Y06M07D20H35m27s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1002,2017Y06M07D20H35m27s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1003,2017Y06M07D20H35m27s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1004,2017Y06M07D20H35m27s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1005,2017Y06M07D20H35m27s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1006,2017Y06M07D20H35m28s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1007,2017Y06M07D20H35m28s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1008,2017Y06M07D20H35m28s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1009,2017Y06M07D20H35m28s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1010,2017Y06M07D20H35m29s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1011,2017Y06M07D20H35m29s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1012,2017Y06M07D20H35m29s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1013,2017Y06M07D20H35m29s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1014,2017Y06M07D20H35m29s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1015,2017Y06M07D20H35m30s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1016,2017Y06M07D20H35m30s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1017,2017Y06M07D20H35m30s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1018,2017Y06M07D20H35m30s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1019,2017Y06M07D20H35m31s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1020,2017Y06M07D20H35m31s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1021,2017Y06M07D20H35m31s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1022,2017Y06M07D20H35m31s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1023,2017Y06M07D20H35m31s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1024,2017Y06M07D20H35m32s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1025,2017Y06M07D20H35m32s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1026,2017Y06M07D20H35m32s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1027,2017Y06M07D20H35m32s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1028,2017Y06M07D20H35m32s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1029,2017Y06M07D20H35m33s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1030,2017Y06M07D20H35m33s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1031,2017Y06M07D20H35m33s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1032,2017Y06M07D20H35m33s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1033,2017Y06M07D20H35m34s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1034,2017Y06M07D20H35m34s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1035,2017Y06M07D20H35m34s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1036,2017Y06M07D20H35m34s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1037,2017Y06M07D20H35m34s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1038,2017Y06M07D20H35m35s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1039,2017Y06M07D20H35m35s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1040,2017Y06M07D20H35m35s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1041,2017Y06M07D20H35m35s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1042,2017Y06M07D20H35m35s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1043,2017Y06M07D20H35m36s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1044,2017Y06M07D20H35m36s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1045,2017Y06M07D20H35m36s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1046,2017Y06M07D20H35m36s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1047,2017Y06M07D20H35m36s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1048,2017Y06M07D20H35m37s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1049,2017Y06M07D20H35m37s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1050,2017Y06M07D20H35m37s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1051,2017Y06M07D20H35m37s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1052,2017Y06M07D20H35m37s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1053,2017Y06M07D20H35m38s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1054,2017Y06M07D20H35m38s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1055,2017Y06M07D20H35m38s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1056,2017Y06M07D20H35m38s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1057,2017Y06M07D20H35m38s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1058,2017Y06M07D20H35m39s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1059,2017Y06M07D20H35m39s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1060,2017Y06M07D20H35m39s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1061,2017Y06M07D20H35m39s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1062,2017Y06M07D20H35m39s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1063,2017Y06M07D20H35m40s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1064,2017Y06M07D20H35m40s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1065,2017Y06M07D20H35m40s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1066,2017Y06M07D20H35m40s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1067,2017Y06M07D20H35m40s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1068,2017Y06M07D20H35m41s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1069,2017Y06M07D20H35m41s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1070,2017Y06M07D20H35m41s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1071,2017Y06M07D20H35m41s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1072,2017Y06M07D20H35m41s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1073,2017Y06M07D20H35m42s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1074,2017Y06M07D20H35m42s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1075,2017Y06M07D20H35m42s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1076,2017Y06M07D20H35m42s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1077,2017Y06M07D20H35m43s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1078,2017Y06M07D20H35m43s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1079,2017Y06M07D20H35m43s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1080,2017Y06M07D20H35m43s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1081,2017Y06M07D20H35m43s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1082,2017Y06M07D20H35m44s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1083,2017Y06M07D20H35m44s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1084,2017Y06M07D20H35m44s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1085,2017Y06M07D20H35m44s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1086,2017Y06M07D20H35m45s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1087,2017Y06M07D20H35m45s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1088,2017Y06M07D20H35m45s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1089,2017Y06M07D20H35m45s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1090,2017Y06M07D20H35m45s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1091,2017Y06M07D20H35m46s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1092,2017Y06M07D20H35m46s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1093,2017Y06M07D20H35m46s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1094,2017Y06M07D20H35m46s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1095,2017Y06M07D20H35m47s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1096,2017Y06M07D20H35m47s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1097,2017Y06M07D20H35m47s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1098,2017Y06M07D20H35m47s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1099,2017Y06M07D20H35m47s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1100,2017Y06M07D20H35m48s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1101,2017Y06M07D20H35m48s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1102,2017Y06M07D20H35m48s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1103,2017Y06M07D20H35m48s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1104,2017Y06M07D20H35m49s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1105,2017Y06M07D20H35m49s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1106,2017Y06M07D20H35m49s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1107,2017Y06M07D20H35m49s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1108,2017Y06M07D20H35m49s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1109,2017Y06M07D20H35m50s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1110,2017Y06M07D20H35m50s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1111,2017Y06M07D20H35m50s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1112,2017Y06M07D20H35m50s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1113,2017Y06M07D20H35m50s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1114,2017Y06M07D20H35m51s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1115,2017Y06M07D20H35m51s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1116,2017Y06M07D20H35m51s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1117,2017Y06M07D20H35m51s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1118,2017Y06M07D20H35m52s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1119,2017Y06M07D20H35m52s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1120,2017Y06M07D20H35m52s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1121,2017Y06M07D20H35m52s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1122,2017Y06M07D20H35m52s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1123,2017Y06M07D20H35m53s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1124,2017Y06M07D20H35m53s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1125,2017Y06M07D20H35m53s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1126,2017Y06M07D20H35m53s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1127,2017Y06M07D20H35m54s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1128,2017Y06M07D20H35m54s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1129,2017Y06M07D20H35m54s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1130,2017Y06M07D20H35m54s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1131,2017Y06M07D20H35m54s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1132,2017Y06M07D20H35m55s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1133,2017Y06M07D20H35m55s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1134,2017Y06M07D20H35m55s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1135,2017Y06M07D20H35m55s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1136,2017Y06M07D20H35m56s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1137,2017Y06M07D20H35m56s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1138,2017Y06M07D20H35m56s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1139,2017Y06M07D20H35m56s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1140,2017Y06M07D20H35m56s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1141,2017Y06M07D20H35m57s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1142,2017Y06M07D20H35m57s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1143,2017Y06M07D20H35m57s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1144,2017Y06M07D20H35m57s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1145,2017Y06M07D20H35m57s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1146,2017Y06M07D20H35m58s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1147,2017Y06M07D20H35m58s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1148,2017Y06M07D20H35m58s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1149,2017Y06M07D20H35m58s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1150,2017Y06M07D20H35m59s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1151,2017Y06M07D20H35m59s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1152,2017Y06M07D20H35m59s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1153,2017Y06M07D20H35m59s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1154,2017Y06M07D20H35m59s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1155,2017Y06M07D20H36m00s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1156,2017Y06M07D20H36m00s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1157,2017Y06M07D20H36m00s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1158,2017Y06M07D20H36m00s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1159,2017Y06M07D20H36m01s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1160,2017Y06M07D20H36m01s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1161,2017Y06M07D20H36m01s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1162,2017Y06M07D20H36m01s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1163,2017Y06M07D20H36m01s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1164,2017Y06M07D20H36m02s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1165,2017Y06M07D20H36m02s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1166,2017Y06M07D20H36m02s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1167,2017Y06M07D20H36m02s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1168,2017Y06M07D20H36m03s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1169,2017Y06M07D20H36m03s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1170,2017Y06M07D20H36m03s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1171,2017Y06M07D20H36m03s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1172,2017Y06M07D20H36m03s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1173,2017Y06M07D20H36m04s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1174,2017Y06M07D20H36m04s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1175,2017Y06M07D20H36m04s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1176,2017Y06M07D20H36m04s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1177,2017Y06M07D20H36m05s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1178,2017Y06M07D20H36m05s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1179,2017Y06M07D20H36m05s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1180,2017Y06M07D20H36m05s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1181,2017Y06M07D20H36m05s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1182,2017Y06M07D20H36m06s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1183,2017Y06M07D20H36m06s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1184,2017Y06M07D20H36m06s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1185,2017Y06M07D20H36m06s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1186,2017Y06M07D20H36m07s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1187,2017Y06M07D20H36m07s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1188,2017Y06M07D20H36m07s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1189,2017Y06M07D20H36m07s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1190,2017Y06M07D20H36m07s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1191,2017Y06M07D20H36m08s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1192,2017Y06M07D20H36m08s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1193,2017Y06M07D20H36m08s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1194,2017Y06M07D20H36m08s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1195,2017Y06M07D20H36m09s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1196,2017Y06M07D20H36m09s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1197,2017Y06M07D20H36m09s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1198,2017Y06M07D20H36m09s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1199,2017Y06M07D20H36m09s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1200,2017Y06M07D20H36m10s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1201,2017Y06M07D20H36m10s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1202,2017Y06M07D20H36m10s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1203,2017Y06M07D20H36m10s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1204,2017Y06M07D20H36m11s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1205,2017Y06M07D20H36m11s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1206,2017Y06M07D20H36m11s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1207,2017Y06M07D20H36m11s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1208,2017Y06M07D20H36m11s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1209,2017Y06M07D20H36m12s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1210,2017Y06M07D20H36m12s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1211,2017Y06M07D20H36m12s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1212,2017Y06M07D20H36m12s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1213,2017Y06M07D20H36m13s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1214,2017Y06M07D20H36m13s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1215,2017Y06M07D20H36m13s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1216,2017Y06M07D20H36m13s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1217,2017Y06M07D20H36m13s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1218,2017Y06M07D20H36m14s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1219,2017Y06M07D20H36m14s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1220,2017Y06M07D20H36m14s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1221,2017Y06M07D20H36m14s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1222,2017Y06M07D20H36m15s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1223,2017Y06M07D20H36m15s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1224,2017Y06M07D20H36m15s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1225,2017Y06M07D20H36m15s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1226,2017Y06M07D20H36m15s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1227,2017Y06M07D20H36m16s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1228,2017Y06M07D20H36m16s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1229,2017Y06M07D20H36m16s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1230,2017Y06M07D20H36m16s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1231,2017Y06M07D20H36m17s,6871L-5083A,32,500,B,F,D,N,1,N
5083AGFBF7D1232,2017Y06M07D20H36m17s,6871L-5083A,32,500,B,F,D,N,1,N
